Date,Time,NQ
1140225,430,3607.25
1140225,445,3607.75
1140225,500,3606.25
1140225,515,3604.5
1140225,530,3605.75
1140225,545,3605.75
1140225,600,3605.25
1140225,615,3607.25
1140225,630,3604.75
1140225,645,3605.75
1140225,700,3606
1140225,715,3606
1140225,730,3608.5
1140225,745,3613
1140225,800,3610.5
1140225,815,3612.75
1140225,830,3612.75
1140225,845,3608.5
1140225,900,3598.5
1140225,915,3598.25
1140225,930,3602.5
1140225,945,3609
1140225,1000,3608.5
1140225,1015,3616
1140225,1030,3621
1140225,1045,3617.5
1140225,1100,3611
1140225,1115,3608.5
1140225,1130,3605.5
1140225,1145,3604.25
1140225,1200,3608.5
1140225,1215,3608.75
1140225,1230,3610.75
1140225,1245,3606.25
1140225,1300,3604.25
1140225,1315,3602.25
1140225,1330,3604
1140225,1345,3603.75
1140225,1400,3602.25
1140225,1415,3597.25
1140225,1430,3597.25
1140225,1445,3600
1140225,1500,3604
1140225,1515,3612
1140225,1545,3613
1140225,1600,3613.5
1140225,1715,3614
1140225,1730,3614.25
1140225,1745,3613.75
1140225,1800,3613.5
1140225,1815,3614.5
1140225,1830,3615.5
1140225,1845,3615.25
1140225,1900,3614.5
1140225,1915,3615
1140225,1930,3615.25
1140225,1945,3616
1140225,2000,3615.5
1140225,2015,3617.5
1140225,2030,3616.75
1140225,2045,3617.75
1140225,2100,3618.75
1140225,2115,3619
1140225,2130,3619.75
1140225,2145,3621
1140225,2200,3620.25
1140225,2215,3619.25
1140225,2230,3620
1140225,2245,3619.75
1140225,2300,3620.5
1140225,2315,3621
1140225,2330,3621
1140225,2345,3620.5
1140226,0,3620.25
1140226,15,3619.75
1140226,30,3621
1140226,45,3622
1140226,100,3621.75
1140226,115,3622
1140226,130,3620.5
1140226,145,3621.5
1140226,200,3622.75
1140226,215,3619.75
1140226,230,3619
1140226,245,3620.25
1140226,300,3618.25
1140226,315,3618.75
1140226,330,3617.5
1140226,345,3617.75
1140226,400,3617.75
1140226,415,3620
1140226,430,3620.5
1140226,445,3620
1140226,500,3618.5
1140226,515,3618.75
1140226,530,3619
1140226,545,3619
1140226,600,3617.5
1140226,615,3617.75
1140226,630,3617.5
1140226,645,3615
1140226,700,3617.25
1140226,715,3615.5
1140226,730,3616.25
1140226,745,3618.25
1140226,800,3616.5
1140226,815,3615.25
1140226,830,3614.75
1140226,845,3613.75
1140226,900,3604.5
1140226,915,3612
1140226,930,3619.25
1140226,945,3620.75
1140226,1000,3616.75
1140226,1015,3621
1140226,1030,3624.75
1140226,1045,3621.75
1140226,1100,3619
1140226,1115,3618.75
1140226,1130,3619.75
1140226,1145,3620
1140226,1200,3619.5
1140226,1215,3617.25
1140226,1230,3617.75
1140226,1245,3618.5
1140226,1300,3611
1140226,1315,3599.25
1140226,1330,3589
1140226,1345,3595.75
1140226,1400,3597.5
1140226,1415,3594.25
1140226,1430,3594.25
1140226,1445,3597.75
1140226,1500,3600.5
1140226,1515,3597.75
1140226,1545,3601.75
1140226,1600,3603.5
1140226,1715,3602.25
1140226,1730,3603.75
1140226,1745,3603.25
1140226,1800,3603.75
1140226,1815,3602
1140226,1830,3603.75
1140226,1845,3601.75
1140226,1900,3604
1140226,1915,3603.25
1140226,1930,3606.5
1140226,1945,3606.25
1140226,2000,3608.25
1140226,2015,3610
1140226,2030,3608.75
1140226,2045,3608.5
1140226,2100,3608.25
1140226,2115,3607.5
1140226,2130,3609.25
1140226,2145,3609.25
1140226,2200,3610.25
1140226,2215,3608.5
1140226,2230,3609.25
1140226,2245,3609.25
1140226,2300,3608
1140226,2315,3608.5
1140226,2330,3609.75
1140226,2345,3611
1140227,0,3610.75
1140227,15,3609.25
1140227,30,3611
1140227,45,3610.5
1140227,100,3610.5
1140227,115,3610.5
1140227,130,3610.5
1140227,145,3610.5
1140227,200,3610.25
1140227,215,3609
1140227,230,3606.25
1140227,245,3609.25
1140227,300,3608.25
1140227,315,3607.25
1140227,330,3603.25
1140227,345,3599.75
1140227,400,3594.25
1140227,415,3597.5
1140227,430,3593.25
1140227,445,3589.5
1140227,500,3587.75
1140227,515,3590
1140227,530,3589
1140227,545,3591.25
1140227,600,3591.75
1140227,615,3590.75
1140227,630,3595.25
1140227,645,3591.25
1140227,700,3596.75
1140227,715,3596
1140227,730,3596
1140227,745,3603.5
1140227,800,3600.5
1140227,815,3601.75
1140227,830,3601
1140227,845,3604.25
1140227,900,3602
1140227,915,3598.25
1140227,930,3603.5
1140227,945,3606.25
1140227,1000,3609
1140227,1015,3614.5
1140227,1030,3614.25
1140227,1045,3612
1140227,1100,3610.25
1140227,1115,3611.75
1140227,1130,3613.75
1140227,1145,3614.75
1140227,1200,3615.25
1140227,1215,3615.75
1140227,1230,3622.75
1140227,1245,3625.75
1140227,1300,3626.75
1140227,1315,3626.5
1140227,1330,3618.25
1140227,1345,3616.5
1140227,1400,3619.75
1140227,1415,3621.75
1140227,1430,3619.5
1140227,1445,3621.5
1140227,1500,3624.25
1140227,1515,3625.75
1140227,1545,3627.25
1140227,1600,3628
1140227,1715,3624.25
1140227,1730,3623
1140227,1745,3623.25
1140227,1800,3623.5
1140227,1815,3623.75
1140227,1830,3626
1140227,1845,3624.5
1140227,1900,3624.75
1140227,1915,3627.5
1140227,1930,3627.25
1140227,1945,3627
1140227,2000,3627.75
1140227,2015,3628
1140227,2030,3627.75
1140227,2045,3627.25
1140227,2100,3627.25
1140227,2115,3625.5
1140227,2130,3623.5
1140227,2145,3623.75
1140227,2200,3624.25
1140227,2215,3624.25
1140227,2230,3622.25
1140227,2245,3623
1140227,2300,3621.5
1140227,2315,3621.25
1140227,2330,3623.5
1140227,2345,3622.75
1140228,0,3623.75
1140228,15,3623.5
1140228,30,3624.75
1140228,45,3626.25
1140228,100,3625.25
1140228,115,3625
1140228,130,3622.25
1140228,145,3622.5
1140228,200,3622.5
1140228,215,3624.25
1140228,230,3622
1140228,245,3619.75
1140228,300,3620.5
1140228,315,3617
1140228,330,3616
1140228,345,3617.5
1140228,400,3620.25
1140228,415,3619.25
1140228,430,3619.25
1140228,445,3619.75
1140228,500,3621
1140228,515,3619.5
1140228,530,3619.5
1140228,545,3618.5
1140228,600,3620.75
1140228,615,3617.75
1140228,630,3619.75
1140228,645,3620.5
1140228,700,3621.25
1140228,715,3623.25
1140228,730,3621.75
1140228,745,3621.75
1140228,800,3623
1140228,815,3624.5
1140228,830,3623.5
1140228,845,3637
1140228,900,3636
1140228,915,3645.25
1140228,930,3639.25
1140228,945,3638.5
1140228,1000,3638
1140228,1015,3635
1140228,1030,3635.75
1140228,1045,3640.5
1140228,1100,3643.75
1140228,1115,3642
1140228,1130,3642.25
1140228,1145,3641.75
1140228,1200,3641
1140228,1215,3641
1140228,1230,3640.75
1140228,1245,3637.5
1140228,1300,3632
1140228,1315,3625.75
1140228,1330,3627
1140228,1345,3614.5
1140228,1400,3608.5
1140228,1415,3597
1140228,1430,3606.5
1140228,1445,3616.5
1140228,1500,3621
1140228,1515,3622.5
1140228,1545,3621.75
1140228,1600,3622
1140302,1730,3589.5
1140302,1745,3589
1140302,1800,3589.75
1140302,1815,3586.75
1140302,1830,3584.25
1140302,1845,3580
1140302,1900,3578.5
1140302,1915,3582.75
1140302,1930,3582.25
1140302,1945,3586.5
1140302,2000,3587.25
1140302,2015,3589.75
1140302,2030,3590.75
1140302,2045,3589.75
1140302,2100,3593.25
1140302,2115,3590.25
1140302,2130,3587.5
1140302,2145,3587.5
1140302,2200,3589.25
1140302,2215,3588.25
1140302,2230,3584.75
1140302,2245,3587.25
1140302,2300,3590.5
1140302,2315,3593.25
1140302,2330,3595
1140302,2345,3593.5
1140303,0,3592.25
1140303,15,3593.5
1140303,30,3590.25
1140303,45,3590.75
1140303,100,3588.25
1140303,115,3584.25
1140303,130,3588.5
1140303,145,3588.75
1140303,200,3586.5
1140303,215,3587.5
1140303,230,3585.25
1140303,245,3588
1140303,300,3593.5
1140303,315,3591.25
1140303,330,3591.5
1140303,345,3587.5
1140303,400,3587.25
1140303,415,3587.75
1140303,430,3589.5
1140303,445,3582.75
1140303,500,3582.5
1140303,515,3579.5
1140303,530,3580
1140303,545,3580
1140303,600,3577.5
1140303,615,3579
1140303,630,3578.75
1140303,645,3584
1140303,700,3588.75
1140303,715,3589
1140303,730,3588
1140303,745,3581.75
1140303,800,3587
1140303,815,3589.75
1140303,830,3586.25
1140303,845,3597
1140303,900,3598
1140303,915,3584
1140303,930,3588.25
1140303,945,3588.5
1140303,1000,3595.25
1140303,1015,3583.5
1140303,1030,3583
1140303,1045,3577.25
1140303,1100,3569.75
1140303,1115,3572.75
1140303,1130,3570.5
1140303,1145,3573
1140303,1200,3577.75
1140303,1215,3582
1140303,1230,3583.25
1140303,1245,3581
1140303,1300,3584.75
1140303,1315,3592.5
1140303,1330,3585
1140303,1345,3591.5
1140303,1400,3590.75
1140303,1415,3582.75
1140303,1430,3582.25
1140303,1445,3585.75
1140303,1500,3592.75
1140303,1515,3592.5
1140303,1545,3595
1140303,1600,3593.75
1140303,1715,3594.25
1140303,1730,3595.75
1140303,1745,3595.5
1140303,1800,3596.25
1140303,1815,3597.5
1140303,1830,3598
1140303,1845,3596.25
1140303,1900,3597.75
1140303,1915,3597.5
1140303,1930,3599.75
1140303,1945,3598.75
1140303,2000,3600.5
1140303,2015,3598.5
1140303,2030,3599.25
1140303,2045,3597.5
1140303,2100,3596.25
1140303,2115,3596.5
1140303,2130,3596.5
1140303,2145,3596.75
1140303,2200,3598.5
1140303,2215,3599
1140303,2230,3600
1140303,2245,3600.75
1140303,2300,3600.5
1140303,2315,3601
1140303,2330,3601
1140303,2345,3605.25
1140304,0,3603.75
1140304,15,3627.75
1140304,30,3619.75
1140304,45,3616
1140304,100,3617.25
1140304,115,3620
1140304,130,3624.75
1140304,145,3621.25
1140304,200,3619.75
1140304,215,3624.5
1140304,230,3620.25
1140304,245,3617
1140304,300,3620.25
1140304,315,3618.25
1140304,330,3620.25
1140304,345,3618.75
1140304,400,3618.5
1140304,415,3618.25
1140304,430,3618.25
1140304,445,3619.5
1140304,500,3633.75
1140304,515,3636.25
1140304,530,3636.5
1140304,545,3634
1140304,600,3632.75
1140304,615,3636
1140304,630,3633.75
1140304,645,3634.75
1140304,700,3632.75
1140304,715,3629
1140304,730,3631
1140304,745,3631
1140304,800,3630.25
1140304,815,3631
1140304,830,3632.5
1140304,845,3631.75
1140304,900,3639.5
1140304,915,3639.5
1140304,930,3639.5
1140304,945,3641.5
1140304,1000,3643
1140304,1015,3643
1140304,1030,3642.75
1140304,1045,3639.75
1140304,1100,3641
1140304,1115,3643.25
1140304,1130,3645
1140304,1145,3642.5
1140304,1200,3642.75
1140304,1215,3642.75
1140304,1230,3642.25
1140304,1245,3642
1140304,1300,3636.25
1140304,1315,3637
1140304,1330,3637.75
1140304,1345,3637.5
1140304,1400,3640.75
1140304,1415,3642.5
1140304,1430,3644.25
1140304,1445,3646.25
1140304,1500,3641.5
1140304,1515,3641
1140304,1545,3644.25
1140304,1600,3641
1140304,1715,3639
1140304,1730,3639.75
1140304,1745,3638.5
1140304,1800,3640.25
1140304,1815,3637.75
1140304,1830,3638.25
1140304,1845,3639.75
1140304,1900,3640
1140304,1915,3640
1140304,1930,3641.25
1140304,1945,3638.25
1140304,2000,3639
1140304,2015,3639.25
1140304,2030,3640.25
1140304,2045,3640
1140304,2100,3640
1140304,2115,3640.75
1140304,2130,3640.5
1140304,2145,3640.25
1140304,2200,3639.5
1140304,2215,3640.75
1140304,2230,3642
1140304,2245,3642.5
1140304,2300,3642.75
1140304,2315,3641.5
1140304,2330,3641.75
1140304,2345,3641.75
1140305,0,3640.75
1140305,15,3639
1140305,30,3638.25
1140305,45,3637.25
1140305,100,3638
1140305,115,3639
1140305,130,3638.75
1140305,145,3639
1140305,200,3639.5
1140305,215,3643
1140305,230,3644
1140305,245,3643.5
1140305,300,3645
1140305,315,3642.25
1140305,330,3642.25
1140305,345,3642.25
1140305,400,3641.75
1140305,415,3641
1140305,430,3640
1140305,445,3641
1140305,500,3641.25
1140305,515,3640.25
1140305,530,3640
1140305,545,3641.75
1140305,600,3641.5
1140305,615,3644.5
1140305,630,3644
1140305,645,3645.5
1140305,700,3646.25
1140305,715,3646.75
1140305,730,3644.75
1140305,745,3643.25
1140305,800,3643.75
1140305,815,3643.5
1140305,830,3646
1140305,845,3647
1140305,900,3642.5
1140305,915,3646.25
1140305,930,3650.25
1140305,945,3650.5
1140305,1000,3648.5
1140305,1015,3651.25
1140305,1030,3646.25
1140305,1045,3647.75
1140305,1100,3649.25
1140305,1115,3646.5
1140305,1130,3649
1140305,1145,3650.5
1140305,1200,3652.25
1140305,1215,3654.25
1140305,1230,3651.5
1140305,1245,3651.5
1140305,1300,3649.25
1140305,1315,3650.5
1140305,1330,3649.25
1140305,1345,3648.75
1140305,1400,3648.5
1140305,1415,3646.5
1140305,1430,3649.25
1140305,1445,3648
1140305,1500,3650.75
1140305,1515,3651.75
1140305,1545,3654
1140305,1600,3653.75
1140305,1715,3651.5
1140305,1730,3651.25
1140305,1745,3652.25
1140305,1800,3653
1140305,1815,3652
1140305,1830,3651.25
1140305,1845,3652.75
1140305,1900,3653.5
1140305,1915,3654.25
1140305,1930,3653.5
1140305,1945,3654.75
1140305,2000,3654
1140305,2015,3653.25
1140305,2030,3654.25
1140305,2045,3654
1140305,2100,3653.25
1140305,2115,3654
1140305,2130,3655.5
1140305,2145,3656
1140305,2200,3656.75
1140305,2215,3656.75
1140305,2230,3656.5
1140305,2245,3656.75
1140305,2300,3657
1140305,2315,3657.5
1140305,2330,3655.75
1140305,2345,3655.25
1140306,0,3655.25
1140306,15,3655.25
1140306,30,3654.25
1140306,45,3655.25
1140306,100,3655.75
1140306,115,3656.25
1140306,130,3656.25
1140306,145,3657
1140306,200,3657.5
1140306,215,3656
1140306,230,3657.75
1140306,245,3658.5
1140306,300,3658.5
1140306,315,3657.5
1140306,330,3656.25
1140306,345,3657
1140306,400,3656.25
1140306,415,3656
1140306,430,3655.75
1140306,445,3656
1140306,500,3656.25
1140306,515,3656
1140306,530,3655.5
1140306,545,3654.5
1140306,600,3655
1140306,615,3656.25
1140306,630,3656.5
1140306,645,3656
1140306,700,3655
1140306,715,3655.75
1140306,730,3658.25
1140306,745,3655.75
1140306,800,3655.25
1140306,815,3656.75
1140306,830,3657.25
1140306,845,3659.75
1140306,900,3657.25
1140306,915,3650.25
1140306,930,3657
1140306,945,3655.25
1140306,1000,3656.75
1140306,1015,3655.25
1140306,1030,3655
1140306,1045,3656.5
1140306,1100,3658.5
1140306,1115,3658.25
1140306,1130,3657
1140306,1145,3657.5
1140306,1200,3655
1140306,1215,3653.5
1140306,1230,3648.5
1140306,1245,3643.5
1140306,1300,3635.25
1140306,1315,3642.25
1140306,1330,3645.25
1140306,1345,3646.25
1140306,1400,3645.75
1140306,1415,3644
1140306,1430,3645
1140306,1445,3646
1140306,1500,3645.75
1140306,1515,3645.75
1140306,1545,3647.25
1140306,1600,3647.5
1140306,1715,3646.25
1140306,1730,3648
1140306,1745,3648.75
1140306,1800,3648
1140306,1815,3648.25
1140306,1830,3648.5
1140306,1845,3648
1140306,1900,3647.75
1140306,1915,3647.5
1140306,1930,3647.75
1140306,1945,3649
1140306,2000,3648.5
1140306,2015,3648.25
1140306,2030,3647.5
1140306,2045,3647.5
1140306,2100,3647.75
1140306,2115,3647.5
1140306,2130,3646.25
1140306,2145,3644.75
1140306,2200,3646.75
1140306,2215,3645.25
1140306,2230,3645
1140306,2245,3645.5
1140306,2300,3646.75
1140306,2315,3648
1140306,2330,3648.75
1140306,2345,3648.75
1140307,0,3650.25
1140307,15,3649.5
1140307,30,3649.5
1140307,45,3651
1140307,100,3650.75
1140307,115,3649.75
1140307,130,3649.25
1140307,145,3648.5
1140307,200,3649.75
1140307,215,3647.25
1140307,230,3646.5
1140307,245,3646.75
1140307,300,3645.5
1140307,315,3645.75
1140307,330,3643.75
1140307,345,3645.75
1140307,400,3646.25
1140307,415,3645
1140307,430,3645
1140307,445,3646
1140307,500,3645.5
1140307,515,3647
1140307,530,3650.25
1140307,545,3648.25
1140307,600,3649.5
1140307,615,3649.25
1140307,630,3648.25
1140307,645,3648.5
1140307,700,3646.5
1140307,715,3647
1140307,730,3646
1140307,745,3662.75
1140307,800,3660.5
1140307,815,3657
1140307,830,3658.5
1140307,845,3643.75
1140307,900,3628.75
1140307,915,3636
1140307,930,3634.5
1140307,945,3635
1140307,1000,3626.25
1140307,1015,3616.75
1140307,1030,3620
1140307,1045,3623.75
1140307,1100,3625.75
1140307,1115,3622.25
1140307,1130,3625.5
1140307,1145,3621.75
1140307,1200,3620
1140307,1215,3617
1140307,1230,3618.5
1140307,1245,3615.25
1140307,1300,3619.75
1140307,1315,3620
1140307,1330,3612.75
1140307,1345,3611.75
1140307,1400,3618.75
1140307,1415,3622.25
1140307,1430,3620.25
1140307,1445,3620
1140307,1500,3628
1140307,1515,3628.5
1140307,1530,3628
1140307,1545,3628
1140307,1600,3628.25
1140309,1715,3625
1140309,1730,3625
1140309,1745,3624
1140309,1800,3624.25
1140309,1815,3625
1140309,1830,3625.5
1140309,1845,3625.75
1140309,1900,3624
1140309,1915,3628.25
1140309,1930,3623.75
1140309,1945,3624.75
1140309,2000,3624.25
1140309,2015,3624.25
1140309,2030,3621.5
1140309,2045,3622
1140309,2100,3621.25
1140309,2115,3619.5
1140309,2130,3620.25
1140309,2145,3620.75
1140309,2200,3620.25
1140309,2215,3620.25
1140309,2230,3620.5
1140309,2245,3621.5
1140309,2300,3621.25
1140309,2315,3622.5
1140309,2330,3622
1140309,2345,3622
1140310,0,3620
1140310,15,3620
1140310,30,3618.25
1140310,45,3618.5
1140310,100,3618.25
1140310,115,3619.25
1140310,130,3618.25
1140310,145,3617.5
1140310,200,3616.75
1140310,215,3611.75
1140310,230,3613.25
1140310,245,3615
1140310,300,3617
1140310,315,3621
1140310,330,3621.75
1140310,345,3623
1140310,400,3627.75
1140310,415,3631.75
1140310,430,3630.5
1140310,445,3630
1140310,500,3629
1140310,515,3627.75
1140310,530,3629.5
1140310,545,3629
1140310,600,3628.5
1140310,615,3628.25
1140310,630,3628
1140310,645,3628.5
1140310,700,3628.25
1140310,715,3625.5
1140310,730,3626.25
1140310,745,3623.75
1140310,800,3625.25
1140310,815,3625.25
1140310,830,3626.25
1140310,845,3624
1140310,900,3633
1140310,915,3617
1140310,930,3619.5
1140310,945,3610
1140310,1000,3612.25
1140310,1015,3616.75
1140310,1030,3626.5
1140310,1045,3624.5
1140310,1100,3621.25
1140310,1115,3621.75
1140310,1130,3623.25
1140310,1145,3621
1140310,1200,3628.25
1140310,1215,3625.5
1140310,1230,3623.75
1140310,1245,3618.75
1140310,1300,3619.25
1140310,1315,3620.75
1140310,1330,3622.5
1140310,1345,3621.75
1140310,1400,3626.5
1140310,1415,3620.75
1140310,1430,3625.75
1140310,1445,3627.5
1140310,1500,3631
1140310,1515,3631.75
1140310,1545,3635.5
1140310,1600,3633.25
1140310,1715,3631
1140310,1730,3631
1140310,1745,3631.25
1140310,1800,3630.5
1140310,1815,3630.5
1140310,1830,3630.5
1140310,1845,3630.5
1140310,1900,3630.5
1140310,1915,3631.5
1140310,1930,3632
1140310,1945,3631.75
1140310,2000,3631
1140310,2015,3631.25
1140310,2030,3632
1140310,2045,3632.25
1140310,2100,3635.75
1140310,2115,3633.75
1140310,2130,3634
1140310,2145,3634.75
1140310,2200,3635.75
1140310,2215,3632.5
1140310,2230,3631.75
1140310,2245,3631.5
1140310,2300,3631.75
1140310,2315,3631.5
1140310,2330,3631.5
1140310,2345,3631
1140311,0,3629.75
1140311,15,3630
1140311,30,3629.5
1140311,45,3629.25
1140311,100,3629.75
1140311,115,3630
1140311,130,3630.5
1140311,145,3631.25
1140311,200,3630.25
1140311,215,3631.5
1140311,230,3630.75
1140311,245,3631
1140311,300,3629.75
1140311,315,3631.25
1140311,330,3629.5
1140311,345,3632
1140311,400,3632.5
1140311,415,3631.5
1140311,430,3630.75
1140311,445,3628
1140311,500,3630.25
1140311,515,3629.75
1140311,530,3630.5
1140311,545,3628.75
1140311,600,3631
1140311,615,3631.75
1140311,630,3632.5
1140311,645,3631.25
1140311,700,3631.75
1140311,715,3633.25
1140311,730,3634
1140311,745,3637
1140311,800,3637.75
1140311,815,3638.25
1140311,830,3640.5
1140311,845,3634
1140311,900,3634.25
1140311,915,3634
1140311,930,3641.75
1140311,945,3643.5
1140311,1000,3647.75
1140311,1015,3645.75
1140311,1030,3645.25
1140311,1045,3636
1140311,1100,3638.75
1140311,1115,3633.25
1140311,1130,3631
1140311,1145,3632
1140311,1200,3630.25
1140311,1215,3631
1140311,1230,3623.5
1140311,1245,3627
1140311,1300,3630.25
1140311,1315,3626
1140311,1330,3622
1140311,1345,3615.75
1140311,1400,3613
1140311,1415,3605.75
1140311,1430,3611.5
1140311,1445,3610.25
1140311,1500,3615.5
1140311,1515,3612.25
1140311,1545,3612.75
1140311,1600,3610.75
1140311,1715,3611.25
1140311,1730,3612
1140311,1745,3612.5
1140311,1800,3611.75
1140311,1815,3611.75
1140311,1830,3611.75
1140311,1845,3607.75
1140311,1900,3609.75
1140311,1915,3609.25
1140311,1930,3609.25
1140311,1945,3610.5
1140311,2000,3611
1140311,2015,3606.25
1140311,2030,3607.75
1140311,2045,3605
1140311,2100,3606.25
1140311,2115,3608
1140311,2130,3607.5
1140311,2145,3611
1140311,2200,3610.25
1140311,2215,3609.75
1140311,2230,3608.25
1140311,2245,3609.5
1140311,2300,3608.75
1140311,2315,3608.25
1140311,2330,3610.25
1140311,2345,3610.25
1140312,0,3610.75
1140312,15,3609.5
1140312,30,3609
1140312,45,3609
1140312,100,3609
1140312,115,3607.75
1140312,130,3606.75
1140312,145,3607.5
1140312,200,3608.75
1140312,215,3607
1140312,230,3609.5
1140312,245,3610.75
1140312,300,3611.75
1140312,315,3614
1140312,330,3613.25
1140312,345,3612.75
1140312,400,3611.25
1140312,415,3607
1140312,430,3606.25
1140312,445,3608.75
1140312,500,3605.5
1140312,515,3603.5
1140312,530,3601.5
1140312,545,3598.5
1140312,600,3599
1140312,615,3601.75
1140312,630,3600
1140312,645,3602.75
1140312,700,3604.25
1140312,715,3603.25
1140312,730,3601.75
1140312,745,3597
1140312,800,3599
1140312,815,3599.25
1140312,830,3598.75
1140312,845,3596
1140312,900,3594.5
1140312,915,3602.75
1140312,930,3606.75
1140312,945,3610.25
1140312,1000,3618
1140312,1015,3621.75
1140312,1030,3629
1140312,1045,3627
1140312,1100,3621.75
1140312,1115,3624.25
1140312,1130,3621.75
1140312,1145,3623.75
1140312,1200,3628
1140312,1215,3619.25
1140312,1230,3621.75
1140312,1245,3624
1140312,1300,3626.5
1140312,1315,3625
1140312,1330,3629.25
1140312,1345,3627
1140312,1400,3622.75
1140312,1415,3623.25
1140312,1430,3620.75
1140312,1445,3625
1140312,1500,3629.75
1140312,1515,3631
1140312,1545,3632.25
1140312,1600,3633
1140312,1715,3631
1140312,1730,3631.25
1140312,1800,3631.5
1140312,1815,3633
1140312,1830,3633.75
1140312,1845,3634.75
1140312,1900,3635.75
1140312,1915,3637.75
1140312,1930,3636.75
1140312,1945,3639.75
1140312,2000,3638.5
1140312,2015,3639.75
1140312,2030,3639.75
1140312,2045,3639.75
1140312,2100,3639.5
1140312,2115,3638.75
1140312,2130,3640
1140312,2145,3642
1140312,2200,3645
1140312,2215,3645
1140312,2230,3642.75
1140312,2245,3642.75
1140312,2300,3642.25
1140312,2315,3640.75
1140312,2330,3641.25
1140312,2345,3642
1140313,0,3642.5
1140313,15,3643.25
1140313,30,3642.75
1140313,45,3642
1140313,100,3639.75
1140313,115,3637.75
1140313,130,3640
1140313,145,3638
1140313,200,3637.75
1140313,215,3635.75
1140313,230,3638.25
1140313,245,3640
1140313,300,3638.75
1140313,315,3636.25
1140313,330,3634.25
1140313,345,3636
1140313,400,3639.75
1140313,415,3641
1140313,430,3643.5
1140313,445,3642.75
1140313,500,3642.5
1140313,515,3643.5
1140313,530,3642.75
1140313,545,3641.75
1140313,600,3639.5
1140313,615,3639.5
1140313,630,3641
1140313,645,3638.75
1140313,700,3639.5
1140313,715,3640
1140313,730,3641.25
1140313,745,3642.25
1140313,800,3641.5
1140313,815,3643.75
1140313,830,3643.5
1140313,845,3634.75
1140313,900,3641.25
1140313,915,3635.5
1140313,930,3635.25
1140313,945,3625
1140313,1000,3620.75
1140313,1015,3620
1140313,1030,3614.75
1140313,1045,3618.25
1140313,1100,3610.75
1140313,1115,3603
1140313,1130,3598.25
1140313,1145,3597.25
1140313,1200,3588.25
1140313,1215,3581.25
1140313,1230,3587.75
1140313,1245,3583.25
1140313,1300,3578.5
1140313,1315,3576.75
1140313,1330,3574.75
1140313,1345,3577.25
1140313,1400,3572.75
1140313,1415,3567.25
1140313,1430,3568
1140313,1445,3573.25
1140313,1500,3577
1140313,1515,3575
1140313,1545,3578.5
1140313,1600,3578.75
1140313,1715,3576.5
1140313,1730,3576.25
1140313,1745,3577.5
1140313,1800,3580
1140313,1815,3579.5
1140313,1830,3579.75
1140313,1845,3577
1140313,1900,3578.75
1140313,1915,3580
1140313,1930,3580.25
1140313,1945,3581.5
1140313,2000,3580.5
1140313,2015,3581.75
1140313,2030,3581.75
1140313,2045,3584
1140313,2100,3584.5
1140313,2115,3581.5
1140313,2130,3582.5
1140313,2145,3582.25
1140313,2200,3580.75
1140313,2215,3580.5
1140313,2230,3579.25
1140313,2245,3579.5
1140313,2300,3580.75
1140313,2315,3581.25
1140313,2330,3580
1140313,2345,3578.75
1140314,0,3578.5
1140314,15,3574.75
1140314,30,3576
1140314,45,3576.5
1140314,100,3575.75
1140314,115,3572.75
1140314,130,3573
1140314,145,3577
1140314,200,3575
1140314,215,3575.25
1140314,230,3575.25
1140314,245,3572.5
1140314,300,3576.5
1140314,315,3579.5
1140314,330,3581.75
1140314,345,3579
1140314,400,3578
1140314,415,3580.25
1140314,430,3580.25
1140314,445,3581.25
1140314,500,3582.75
1140314,515,3583.5
1140314,530,3581.25
1140314,545,3580.25
1140314,600,3582
1140314,615,3580.5
1140314,630,3579.5
1140314,645,3579
1140314,700,3576
1140314,715,3574
1140314,730,3571.5
1140314,745,3571.75
1140314,800,3575
1140314,815,3573.25
1140314,830,3565.25
1140314,845,3580
1140314,900,3562.5
1140314,915,3574.5
1140314,930,3574
1140314,945,3567.25
1140314,1000,3560.5
1140314,1015,3553.5
1140314,1030,3557.75
1140314,1045,3570.25
1140314,1100,3577.25
1140314,1115,3572
1140314,1130,3569.5
1140314,1145,3575.25
1140314,1200,3572.5
1140314,1215,3569.25
1140314,1230,3567.5
1140314,1245,3562
1140314,1300,3564.25
1140314,1315,3561.25
1140314,1330,3563
1140314,1345,3559.25
1140314,1400,3553.25
1140314,1415,3552
1140314,1430,3556.25
1140314,1445,3558.25
1140314,1500,3551.25
1140314,1515,3552.25
1140314,1530,3552
1140314,1545,3552.25
1140314,1600,3552.25
1140316,1715,3553
1140316,1730,3545.5
1140316,1745,3539.75
1140316,1800,3539.5
1140316,1815,3540.25
1140316,1830,3542
1140316,1845,3541
1140316,1900,3545.5
1140316,1915,3544.75
1140316,1930,3545
1140316,1945,3547.25
1140316,2000,3551
1140316,2015,3549
1140316,2030,3552.75
1140316,2045,3548.25
1140316,2100,3546.5
1140316,2115,3549
1140316,2130,3550
1140316,2145,3551.25
1140316,2200,3550.75
1140316,2215,3551
1140316,2230,3550.75
1140316,2245,3550.5
1140316,2300,3551.25
1140316,2315,3551
1140316,2330,3549.5
1140316,2345,3550.5
1140317,0,3548.25
1140317,15,3548.25
1140317,30,3549.25
1140317,45,3547.75
1140317,100,3549.75
1140317,115,3552.75
1140317,130,3551.75
1140317,145,3553
